Timestamp (ms),Latitude (deg),Longitude (deg),Altitude (m),Yaw (deg),Pitch (deg),Roll (deg)
63100,42.2677,-5.3301,830,0,0,0
63200,42.2677,-5.3301,830,0,0,0
63300,42.2677,-5.3301,830,0,0,0
63400,42.2677,-5.3301,830,0,0,0
63500,42.2677,-5.3301,830,0,0,0
63600,42.2677,-5.3301,830,0,0,0
63700,42.2677,-5.3301,830,0,0,0
63800,42.2677,-5.3301,830,0,0,0
63900,42.2677,-5.3301,830,0,0,0
64000,42.2677,-5.3301,830,0,0,0
64100,42.2677,-5.3301,830,0,0,0
64200,42.2677,-5.3301,830,0,0,0
64300,42.2677,-5.3301,830,0,0,0
64400,42.2677,-5.3301,830,0,0,0
64500,42.2677,-5.3301,830,0,0,0
64600,42.2677,-5.3301,830,0,0,0
64700,42.2677,-5.3301,830,0,0,0
64800,42.2677,-5.3301,830,0,0,0
64900,42.2677,-5.3301,830,0,0,0
65000,42.2677,-5.3301,830,0,0,0
65100,42.2677,-5.3301,830,0,0,0
65200,42.2677,-5.3301,830,0,0,0
65300,42.2677,-5.3301,830,0,0,0
65400,42.2677,-5.3301,830,0,0,0
65500,42.2677,-5.3301,830,0,0,0
65600,42.2677,-5.3301,830,0,0,0
65700,42.2677,-5.3301,830,0,0,0
65800,42.2677,-5.3301,830,0,0,0
65900,42.2677,-5.3301,830,0,0,0
66000,42.2677,-5.3301,830,0,0,0
66100,42.2677,-5.3301,830,0,0,0
66200,42.2677,-5.3301,830,0,0,0
66300,42.2677,-5.3301,830,0,0,0
66400,42.2677,-5.3301,830,0,0,0
66500,42.2677,-5.3301,830,0,0,0
66600,42.2677,-5.3301,830,0,0,0
66700,42.2677,-5.3301,830,0,0,0
66800,42.2677,-5.3301,830,0,0,0
66900,42.2677,-5.3301,830,0,0,0
67000,42.2677,-5.3301,830,0,0,0
67100,42.2677,-5.3301,830,0,0,0
67200,42.2677,-5.3301,830,0,0,0
67300,42.2677,-5.3301,830,0,0,0
67400,42.2677,-5.3301,830,0,0,0
67500,42.2677,-5.3301,830,0,0,0
67600,42.2677,-5.3301,830,0,0,0
67700,42.2677,-5.3301,830,0,0,0
67800,42.2677,-5.3301,830,0,0,0
67900,42.2677,-5.3301,830,0,0,0
68000,42.2677,-5.3301,830,0,0,0
68100,42.2677,-5.3301,830,0,0,0
68200,42.2677,-5.3301,830,0,0,0
68300,42.2677,-5.3301,830,0,0,0
68400,42.2677,-5.3301,830,0,0,0
68500,42.2677,-5.3301,830,0,0,0
68600,42.2677,-5.3301,830,0,0,0
68700,42.2677,-5.3301,830,0,0,0
68800,42.2677,-5.3301,830,0,0,0
68900,42.2677,-5.3301,830,0,0,0
69000,42.2677,-5.3301,830,0,0,0
69100,42.2677,-5.3301,830,0,0,0
69200,42.2677,-5.3301,830,0,0,0
69300,42.2677,-5.3301,830,0,0,0
69400,42.2677,-5.3301,830,0,0,0
69500,42.2677,-5.3301,830,0,0,0
69600,42.2677,-5.3301,830,0,0,0
69700,42.2677,-5.3301,830,0,0,0
69800,42.2677,-5.3301,830,0,0,0
69900,42.2677,-5.3301,830,0,0,0
70000,42.2677,-5.3301,830,0,0,0
70100,42.2677,-5.3301,830,0,0,0
70200,42.2677,-5.3301,830,0,0,0
70300,42.2677,-5.3301,830,0,0,0
70400,42.2677,-5.3301,830,0,0,0
70500,42.2677,-5.3301,830,0,0,0
70600,42.2677,-5.3301,830,0,0,0
70700,42.2677,-5.3301,830,0,0,0
70800,42.2677,-5.3301,830,0,0,0
70900,42.2677,-5.3301,830,0,0,0
71000,42.2677,-5.3301,830,0,0,0
71100,42.2677,-5.3301,830,0,0,0
71200,42.2677,-5.3301,830,0,0,0
71300,42.2677,-5.3301,830,0,0,0
71400,42.2677,-5.3301,830,0,0,0
71500,42.2677,-5.3301,830,0,0,0
71600,42.2677,-5.3301,830,0,0,0
71700,42.2677,-5.3301,830,0,0,0
71800,42.2677,-5.3301,830,0,0,0
71900,42.2677,-5.3301,830,0,0,0
72000,42.2677,-5.3301,830,0,0,0
72100,42.2677,-5.3301,830,0,0,0
72200,42.2677,-5.3301,830,0,0,0
72300,42.2677,-5.3301,830,0,0,0
72400,42.2677,-5.3301,830,0,0,0
72500,42.2677,-5.3301,830,0,0,0
72600,42.2677,-5.3301,830,0,0,0
72700,42.2677,-5.3301,830,0,0,0
72800,42.2677,-5.3301,830,0,0,0
72900,42.2677,-5.3301,830,0,0,0
73000,42.2677,-5.3301,830,0,0,0
73100,42.2677,-5.3301,830,0,0,0
73200,42.2677,-5.3301,830,0,0,0
73300,42.2677,-5.3301,830,0,0,0
73400,42.2677,-5.3301,830,0,0,0
73500,42.2677,-5.3301,830,0,0,0
73600,42.2677,-5.3301,830,0,0,0
73700,42.2677,-5.3301,830,0,0,0
73800,42.2677,-5.3301,830,0,0,0
73900,42.2677,-5.3301,830,0,0,0
74000,42.2677,-5.3301,830,0,0,0
74100,42.2677,-5.3301,830,0,0,0
74200,42.2677,-5.3301,830,0,0,0
74300,42.2677,-5.3301,830,0,0,0
74400,42.2677,-5.3301,830,0,0,0
74500,42.2677,-5.3301,830,0,0,0
74600,42.2677,-5.3301,830,0,0,0
74700,42.2677,-5.3301,830,0,0,0
74800,42.2677,-5.3301,830,0,0,0
74900,42.2677,-5.3301,830,0,0,0
75000,42.2677,-5.3301,830,0,0,0
75100,42.2677,-5.3301,830,0,0,0
75200,42.2677,-5.3301,830,0,0,0
75300,42.2677,-5.3301,830,0,0,0
75400,42.2677,-5.3301,830,0,0,0
75500,42.2677,-5.3301,830,0,0,0
75600,42.2677,-5.3301,830,0,0,0
75700,42.2677,-5.3301,830,0,0,0
75800,42.2677,-5.3301,830,0,0,0
75900,42.2677,-5.3301,830,0,0,0
76000,42.2677,-5.3301,830,0,0,0
76100,42.2677,-5.3301,830,0,0,0
76200,42.2677,-5.3301,830,0,0,0
76300,42.2677,-5.3301,830,0,0,0
76400,42.2677,-5.3301,830,0,0,0
76500,42.2677,-5.3301,830,0,0,0
76600,42.2677,-5.3301,830,0,0,0
76700,42.2677,-5.3301,830,0,0,0
76800,42.2677,-5.3301,830,0,0,0
76900,42.2677,-5.3301,830,0,0,0
77000,42.2677,-5.3301,830,0,0,0
77100,42.2677,-5.3301,830,0,0,0
77200,42.2677,-5.3301,830,0,0,0
77300,42.2677,-5.3301,830,0,0,0
77400,42.2677,-5.3301,830,0,0,0
77500,42.2677,-5.3301,830,0,0,0
77600,42.2677,-5.3301,830,0,0,0
77700,42.2677,-5.3301,830,0,0,0
77800,42.2677,-5.3301,830,0,0,0
77900,42.2677,-5.3301,830,0,0,0
78000,42.2677,-5.3301,830,0,0,0
78100,42.2677,-5.3301,830,0,0,0
78200,42.2677,-5.3301,830,0,0,0
78300,42.2677,-5.3301,830,0,0,0
78400,42.2677,-5.3301,830,0,0,0
78500,42.2677,-5.3301,830,0,0,0
78600,42.2677,-5.3301,830,0,0,0
78700,42.2677,-5.3301,830,0,0,0
78800,42.2677,-5.3301,830,0,0,0
78900,42.2677,-5.3301,830,0,0,0
79000,42.2677,-5.3301,830,0,0,0
79100,42.2677,-5.3301,830,0,0,0
79200,42.2677,-5.3301,830,0,0,0
79300,42.2677,-5.3301,830,0,0,0
79400,42.2677,-5.3301,830,0,0,0
79500,42.2677,-5.3301,830,0,0,0
79600,42.2677,-5.3301,830,0,0,0
79700,42.2677,-5.3301,830,0,0,0
79800,42.2677,-5.3301,830,0,0,0
79900,42.2677,-5.3301,830,0,0,0
80000,42.2677,-5.3301,830,0,0,0
80100,42.2677,-5.3301,830,0,0,0
80200,42.2677,-5.3301,830,0,0,0
80300,42.2677,-5.3301,830,0,0,0
80400,42.2677,-5.3301,830,0,0,0
80500,42.2677,-5.3301,830,0,0,0
80600,42.2677,-5.3301,830,0,0,0
80700,42.2677,-5.3301,830,0,0,0
80800,42.2677,-5.3301,830,0,0,0
80900,42.2677,-5.3301,830,0,0,0
81000,42.2677,-5.3301,830,0,0,0
81100,42.2677,-5.3301,830,0,0,0
81200,42.2677,-5.3301,830,0,0,0
81300,42.2677,-5.3301,830,0,0,0
81400,42.2677,-5.3301,830,0,0,0
81500,42.2677,-5.3301,830,0,0,0
81600,42.2677,-5.3301,830,0,0,0
81700,42.2677,-5.3301,830,0,0,0
81800,42.2677,-5.3301,830,0,0,0
81900,42.2677,-5.3301,830,0,0,0
82000,42.2677,-5.3301,830,0,0,0
82100,42.2677,-5.3301,830,0,0,0
82200,42.2677,-5.3301,830,0,0,0
82300,42.2677,-5.3301,830,0,0,0
82400,42.2677,-5.3301,830,0,0,0
82500,42.2677,-5.3301,830,0,0,0
82600,42.2677,-5.3301,830,0,0,0
82700,42.2677,-5.3301,830,0,0,0
82800,42.2677,-5.3301,830,0,0,0
82900,42.2677,-5.3301,830,0,0,0
83000,42.2677,-5.3301,830,0,0,0
83100,42.2677,-5.3301,830,0,0,0
83200,42.2677,-5.3301,830,0,0,0
83300,42.2677,-5.3301,830,0,0,0
83400,42.2677,-5.3301,830,0,0,0
83500,42.2677,-5.3301,830,0,0,0
83600,42.2677,-5.3301,830,0,0,0
83700,42.2677,-5.3301,830,0,0,0
83800,42.2677,-5.3301,830,0,0,0
83900,42.2677,-5.3301,830,0,0,0
84000,42.2677,-5.3301,830,0,0,0
84100,42.2677,-5.3301,830,0,0,0
84200,42.2677,-5.3301,830,0,0,0
84300,42.2677,-5.3301,830,0,0,0
84400,42.2677,-5.3301,830,0,0,0
84500,42.2677,-5.3301,830,0,0,0
84600,42.2677,-5.3301,830,0,0,0
84700,42.2677,-5.3301,830,0,0,0
84800,42.2677,-5.3301,830,0,0,0
84900,42.2677,-5.3301,830,0,0,0
85000,42.2677,-5.3301,830,0,0,0
85100,42.2677,-5.3301,830,0,0,0
85200,42.2677,-5.3301,830,0,0,0
85300,42.2677,-5.3301,830,0,0,0
85400,42.2677,-5.3301,830,0,0,0
85500,42.2677,-5.3301,830,0,0,0
85600,42.2677,-5.3301,830,0,0,0
85700,42.2677,-5.3301,830,0,0,0
85800,42.2677,-5.3301,830,0,0,0
85900,42.2677,-5.3301,830,0,0,0
86000,42.2677,-5.3301,830,0,0,0
86100,42.2677,-5.3301,830,0,0,0
86200,42.2677,-5.3301,830,0,0,0
86300,42.2677,-5.3301,830,0,0,0
86400,42.2677,-5.3301,830,0,0,0
86500,42.2677,-5.3301,830,0,0,0
86600,42.2677,-5.3301,830,0,0,0
86700,42.2677,-5.3301,830,0,0,0
86800,42.2677,-5.3301,830,0,0,0
86900,42.2677,-5.3301,830,0,0,0
87000,42.2677,-5.3301,830,0,0,0
87100,42.2677,-5.3301,830,0,0,0
87200,42.2677,-5.3301,830,0,0,0
87300,42.2677,-5.3301,830,0,0,0
87400,42.2677,-5.3301,830,0,0,0
87500,42.2677,-5.3301,830,0,0,0
87600,42.2677,-5.3301,830,0,0,0
87700,42.2677,-5.3301,830,0,0,0
87800,42.2677,-5.3301,830,0,0,0
87900,42.2677,-5.3301,830,0,0,0
88000,42.2677,-5.3301,830,0,0,0
88100,42.2677,-5.3301,830,0,0,0
88200,42.2677,-5.3301,830,0,0,0
88300,42.2677,-5.3301,830,0,0,0
88400,42.2677,-5.3301,830,0,0,0
88500,42.2677,-5.3301,830,0,0,0
88600,42.2677,-5.3301,830,0,0,0
88700,42.2677,-5.3301,830,0,0,0
88800,42.2677,-5.3301,830,0,0,0
88900,42.2677,-5.3301,830,0,0,0
89000,42.2677,-5.3301,830,0,0,0
89100,42.2677,-5.3301,830,0,0,0
89200,42.2677,-5.3301,830,0,0,0
89300,42.2677,-5.3301,830,0,0,0
89400,42.2677,-5.3301,830,0,0,0
89500,42.2677,-5.3301,830,0,0,0
89600,42.2677,-5.3301,830,0,0,0
89700,42.2677,-5.3301,830,0,0,0
89800,42.2677,-5.3301,830,0,0,0
89900,42.2677,-5.3301,830,0,0,0
90000,42.2677,-5.3301,830,0,0,0
90100,42.2677,-5.3301,830,0,0,0
90200,42.2677,-5.3301,830,0,0,0
90300,42.2677,-5.3301,830,0,0,0
90400,42.2677,-5.3301,830,0,0,0
90500,42.2677,-5.3301,830,0,0,0
90600,42.2677,-5.3301,830,0,0,0
90700,42.2677,-5.3301,830,0,0,0
90800,42.2677,-5.3301,830,0,0,0
90900,42.2677,-5.3301,830,0,0,0
91000,42.2677,-5.3301,830,0,0,0
91100,42.2677,-5.3301,830,0,0,0
91200,42.2677,-5.3301,830,0,0,0
91300,42.2677,-5.3301,830,0,0,0
91400,42.2677,-5.3301,830,0,0,0
91500,42.2677,-5.3301,830,0,0,0
91600,42.2677,-5.3301,830,0,0,0
91700,42.2677,-5.3301,830,0,0,0
91800,42.2677,-5.3301,830,0,0,0
91900,42.2677,-5.3301,830,0,0,0
92000,42.2677,-5.3301,830,0,0,0
92100,42.2677,-5.3301,830,0,0,0
92200,42.2677,-5.3301,830,0,0,0
92300,42.2677,-5.3301,830,0,0,0
92400,42.2677,-5.3301,830,0,0,0
92500,42.2677,-5.3301,830,0,0,0
92600,42.2677,-5.3301,830,0,0,0
92700,42.2677,-5.3301,830,0,0,0
92800,42.2677,-5.3301,830,0,0,0
92900,42.2677,-5.3301,830,0,0,0
93000,42.2677,-5.3301,830,0,0,0
93100,42.2677,-5.3301,830,0,0,0
93200,42.2677,-5.3301,830,0,0,0
93300,42.2677,-5.3301,830,0,0,0
93400,42.2677,-5.3301,830,0,0,0
93500,42.2677,-5.3301,830,0,0,0
93600,42.2677,-5.3301,830,0,0,0
93700,42.2677,-5.3301,830,0,0,0
93800,42.2677,-5.3301,830,0,0,0
93900,42.2677,-5.3301,830,0,0,0
94000,42.2677,-5.3301,830,0,0,0
94100,42.2677,-5.3301,830,0,0,0
94200,42.2677,-5.3301,830,0,0,0
94300,42.2677,-5.3301,830,0,0,0
94400,42.2677,-5.3301,830,0,0,0
94500,42.2677,-5.3301,830,0,0,0
94600,42.2677,-5.3301,830,0,0,0
94700,42.2677,-5.3301,830,0,0,0
94800,42.2677,-5.3301,830,0,0,0
94900,42.2677,-5.3301,830,0,0,0
95000,42.2677,-5.3301,830,0,0,0
95100,42.2677,-5.3301,830,0,0,0
95200,42.2677,-5.3301,830,0,0,0
95300,42.2677,-5.3301,830,0,0,0
95400,42.2677,-5.3301,830,0,0,0
95500,42.2677,-5.3301,830,0,0,0
95600,42.2677,-5.3301,830,0,0,0
95700,42.2677,-5.3301,830,0,0,0
95800,42.2677,-5.3301,830,0,0,0
95900,42.2677,-5.3301,830,0,0,0
96000,42.2677,-5.3301,830,0,0,0
96100,42.2677,-5.3301,830,0,0,0
96200,42.2677,-5.3301,830,0,0,0
96300,42.2677,-5.3301,830,0,0,0
96400,42.2677,-5.3301,830,0,0,0
96500,42.2677,-5.3301,830,0,0,0
96600,42.2677,-5.3301,830,0,0,0
96700,42.2677,-5.3301,830,0,0,0
96800,42.2677,-5.3301,830,0,0,0
96900,42.2677,-5.3301,830,0,0,0
97000,42.2677,-5.3301,830,0,0,0
97100,42.2677,-5.3301,830,0,0,0
97200,42.2677,-5.3301,830,0,0,0
97300,42.2677,-5.3301,830,0,0,0
97400,42.2677,-5.3301,830,0,0,0
97500,42.2677,-5.3301,830,0,0,0
97600,42.2677,-5.3301,830,0,0,0
97700,42.2677,-5.3301,830,0,0,0
97800,42.2677,-5.3301,830,0,0,0
97900,42.2677,-5.3301,830,0,0,0
98000,42.2677,-5.3301,830,0,0,0
98100,42.2677,-5.3301,830,0,0,0
98200,42.2677,-5.3301,830,0,0,0
98300,42.2677,-5.3301,830,0,0,0
98400,42.2677,-5.3301,830,0,0,0
98500,42.2677,-5.3301,830,0,0,0
98600,42.2677,-5.3301,830,0,0,0
98700,42.2677,-5.3301,830,0,0,0
98800,42.2677,-5.3301,830,0,0,0
98900,42.2677,-5.3301,830,0,0,0
99000,42.2677,-5.3301,830,0,0,0
99100,42.2677,-5.3301,830,0,0,0
99200,42.2677,-5.3301,830,0,0,0
99300,42.2677,-5.3301,830,0,0,0
99400,42.2677,-5.3301,830,0,0,0
99500,42.2677,-5.3301,830,0,0,0
99600,42.2677,-5.3301,830,0,0,0
99700,42.2677,-5.3301,830,0,0,0
99800,42.2677,-5.3301,830,0,0,0
99900,42.2677,-5.3301,830,0,0,0
100000,42.2677,-5.3301,830,0,0,0
100100,42.2677,-5.3301,830,0,0,0
100200,42.2677,-5.3301,830,0,0,0
100300,42.2677,-5.3301,830,0,0,0
100400,42.2677,-5.3301,830,0,0,0
100500,42.2677,-5.3301,830,0,0,0
100600,42.2677,-5.3301,830,0,0,0
100700,42.2677,-5.3301,830,0,0,0
100800,42.2677,-5.3301,830,0,0,0
100900,42.2677,-5.3301,830,0,0,0
101000,42.2677,-5.3301,830,0,0,0
101100,42.2677,-5.3301,830,0,0,0
101200,42.2677,-5.3301,830,0,0,0
101300,42.2677,-5.3301,830,0,0,0
101400,42.2677,-5.3301,830,0,0,0
101500,42.2677,-5.3301,830,0,0,0
101600,42.2677,-5.3301,830,0,0,0
101700,42.2677,-5.3301,830,0,0,0
101800,42.2677,-5.3301,830,0,0,0
101900,42.2677,-5.3301,830,0,0,0
102000,42.2677,-5.3301,830,0,0,0
102100,42.2677,-5.3301,830,0,0,0
102200,42.2677,-5.3301,830,0,0,0
102300,42.2677,-5.3301,830,0,0,0
102400,42.2677,-5.3301,830,0,0,0
102500,42.2677,-5.3301,830,0,0,0
102600,42.2677,-5.3301,830,0,0,0
102700,42.2677,-5.3301,830,0,0,0
102800,42.2677,-5.3301,830,0,0,0
102900,42.2677,-5.3301,830,0,0,0
103000,42.2677,-5.3301,830,0,0,0
103100,42.2677,-5.3301,830,0,0,0
103200,42.2677,-5.3301,830,0,0,0
103300,42.2677,-5.3301,830,0,0,0
103400,42.2677,-5.3301,830,0,0,0
103500,42.2677,-5.3301,830,0,0,0
103600,42.2677,-5.3301,830,0,0,0
103700,42.2677,-5.3301,830,0,0,0
103800,42.2677,-5.3301,830,0,0,0
103900,42.2677,-5.3301,830,0,0,0
104000,42.2677,-5.3301,830,0,0,0
104100,42.2677,-5.3301,830,0,0,0
104200,42.2677,-5.3301,830,0,0,0
104300,42.2677,-5.3301,830,0,0,0
104400,42.2677,-5.3301,830,0,0,0
104500,42.2677,-5.3301,830,0,0,0
104600,42.2677,-5.3301,830,0,0,0
104700,42.2677,-5.3301,830,0,0,0
104800,42.2677,-5.3301,830,0,0,0
104900,42.2677,-5.3301,830,0,0,0
105000,42.2677,-5.3301,830,0,0,0
105100,42.2677,-5.3301,830,0,0,0
105200,42.2677,-5.3301,830,0,0,0
105300,42.2677,-5.3301,830,0,0,0
105400,42.2677,-5.3301,830,0,0,0
105500,42.2677,-5.3301,830,0,0,0
105600,42.2677,-5.3301,830,0,0,0
105700,42.2677,-5.3301,830,0,0,0
105800,42.2677,-5.3301,830,0,0,0
105900,42.2677,-5.3301,830,0,0,0
106000,42.2677,-5.3301,830,0,0,0
106100,42.2677,-5.3301,830,0,0,0
106200,42.2677,-5.3301,830,0,0,0
106300,42.2677,-5.3301,830,0,0,0
106400,42.2677,-5.3301,830,0,0,0
106500,42.2677,-5.3301,830,0,0,0
106600,42.2677,-5.3301,830,0,0,0
106700,42.2677,-5.3301,830,0,0,0
106800,42.2677,-5.3301,830,0,0,0
106900,42.2677,-5.3301,830,0,0,0
107000,42.2677,-5.3301,830,0,0,0
107100,42.2677,-5.3301,830,0,0,0
107200,42.2677,-5.3301,830,0,0,0
107300,42.2677,-5.3301,830,0,0,0
107400,42.2677,-5.3301,830,0,0,0
107500,42.2677,-5.3301,830,0,0,0
107600,42.2677,-5.3301,830,0,0,0
107700,42.2677,-5.3301,830,0,0,0
107800,42.2677,-5.3301,830,0,0,0
107900,42.2677,-5.3301,830,0,0,0
108000,42.2677,-5.3301,830,0,0,0
108100,42.2677,-5.3301,830,0,0,0
108200,42.2677,-5.3301,830,0,0,0
108300,42.2677,-5.3301,830,0,0,0
108400,42.2677,-5.3301,830,0,0,0
108500,42.2677,-5.3301,830,0,0,0
108600,42.2677,-5.3301,830,0,0,0
108700,42.2677,-5.3301,830,0,0,0
108800,42.2677,-5.3301,830,0,0,0
108900,42.2677,-5.3301,830,0,0,0
109000,42.2677,-5.3301,830,0,0,0
109100,42.2677,-5.3301,830,0,0,0
109200,42.2677,-5.3301,830,0,0,0
109300,42.2677,-5.3301,830,0,0,0
109400,42.2677,-5.3301,830,0,0,0
109500,42.2677,-5.3301,830,0,0,0
109600,42.2677,-5.3301,830,0,0,0
109700,42.2677,-5.3301,830,0,0,0
109800,42.2677,-5.3301,830,0,0,0
109900,42.2677,-5.3301,830,0,0,0
110000,42.2677,-5.3301,830,0,0,0
110100,42.2677,-5.3301,830,0,0,0
110200,42.2677,-5.3301,830,0,0,0
110300,42.2677,-5.3301,830,0,0,0
110400,42.2677,-5.3301,830,0,0,0
110500,42.2677,-5.3301,830,0,0,0
110600,42.2677,-5.3301,830,0,0,0
110700,42.2677,-5.3301,830,0,0,0
110800,42.2677,-5.3301,830,0,0,0
110900,42.2677,-5.3301,830,0,0,0
111000,42.2677,-5.3301,830,0,0,0
111100,42.2677,-5.3301,830,0,0,0
111200,42.2677,-5.3301,830,0,0,0
111300,42.2677,-5.3301,830,0,0,0
111400,42.2677,-5.3301,830,0,0,0
111500,42.2677,-5.3301,830,0,0,0
111600,42.2677,-5.3301,830,0,0,0
111700,42.2677,-5.3301,830,0,0,0
111800,42.2677,-5.3301,830,0,0,0
111900,42.2677,-5.3301,830,0,0,0
112000,42.2677,-5.3301,830,0,0,0
112100,42.2677,-5.3301,830,0,0,0
112200,42.2677,-5.3301,830,0,0,0
112300,42.2677,-5.3301,830,0,0,0
112400,42.2677,-5.3301,830,0,0,0
112500,42.2677,-5.3301,830,0,0,0
112600,42.2677,-5.3301,830,0,0,0
112700,42.2677,-5.3301,830,0,0,0
112800,42.2677,-5.3301,830,0,0,0
112900,42.2677,-5.3301,830,0,0,0
113000,42.2677,-5.3301,830,0,0,0
113100,42.2677,-5.3301,830,0,0,0
113200,42.2677,-5.3301,830,0,0,0
113300,42.2677,-5.3301,830,0,0,0
113400,42.2677,-5.3301,830,0,0,0
113500,42.2677,-5.3301,830,0,0,0
113600,42.2677,-5.3301,830,0,0,0
113700,42.2677,-5.3301,830,0,0,0
113800,42.2677,-5.3301,830,0,0,0
113900,42.2677,-5.3301,830,0,0,0
114000,42.2677,-5.3301,830,0,0,0
114100,42.2677,-5.3301,830,0,0,0
114200,42.2677,-5.3301,830,0,0,0
114300,42.2677,-5.3301,830,0,0,0
114400,42.2677,-5.3301,830,0,0,0
114500,42.2677,-5.3301,830,0,0,0
114600,42.2677,-5.3301,830,0,0,0
114700,42.2677,-5.3301,830,0,0,0
114800,42.2677,-5.3301,830,0,0,0
114900,42.2677,-5.3301,830,0,0,0
115000,42.2677,-5.3301,830,0,0,0
115100,42.2677,-5.3301,830,0,0,0
115200,42.2677,-5.3301,830,0,0,0
115300,42.2677,-5.3301,830,0,0,0
115400,42.2677,-5.3301,830,0,0,0
115500,42.2677,-5.3301,830,0,0,0
115600,42.2677,-5.3301,830,0,0,0
115700,42.2677,-5.3301,830,0,0,0
115800,42.2677,-5.3301,830,0,0,0
115900,42.2677,-5.3301,830,0,0,0
116000,42.2677,-5.3301,830,0,0,0
116100,42.2677,-5.3301,830,0,0,0
116200,42.2677,-5.3301,830,0,0,0
116300,42.2677,-5.3301,830,0,0,0
116400,42.2677,-5.3301,830,0,0,0
116500,42.2677,-5.3301,830,0,0,0
116600,42.2677,-5.3301,830,0,0,0
116700,42.2677,-5.3301,830,0,0,0
116800,42.2677,-5.3301,830,0,0,0
116900,42.2677,-5.3301,830,0,0,0
117000,42.2677,-5.3301,830,0,0,0
117100,42.2677,-5.3301,830,0,0,0
117200,42.2677,-5.3301,830,0,0,0
117300,42.2677,-5.3301,830,0,0,0
117400,42.2677,-5.3301,830,0,0,0
117500,42.2677,-5.3301,830,0,0,0
117600,42.2677,-5.3301,830,0,0,0
117700,42.2677,-5.3301,830,0,0,0
117800,42.2677,-5.3301,830,0,0,0
117900,42.2677,-5.3301,830,0,0,0
118000,42.2677,-5.3301,830,0,0,0
118100,42.2677,-5.3301,830,0,0,0
118200,42.2677,-5.3301,830,0,0,0
118300,42.2677,-5.3301,830,0,0,0
118400,42.2677,-5.3301,830,0,0,0
118500,42.2677,-5.3301,830,0,0,0
118600,42.2677,-5.3301,830,0,0,0
118700,42.2677,-5.3301,830,0,0,0
118800,42.2677,-5.3301,830,0,0,0
118900,42.2677,-5.3301,830,0,0,0
119000,42.2677,-5.3301,830,0,0,0
119100,42.2677,-5.3301,830,0,0,0
119200,42.2677,-5.3301,830,0,0,0
119300,42.2677,-5.3301,830,0,0,0
119400,42.2677,-5.3301,830,0,0,0
119500,42.2677,-5.3301,830,0,0,0
119600,42.2677,-5.3301,830,0,0,0
119700,42.2677,-5.3301,830,0,0,0
119800,42.2677,-5.3301,830,0,0,0
119900,42.2677,-5.3301,830,0,0,0
120000,42.2677,-5.3301,830,0,0,0
120100,42.2677,-5.3301,830,0,0,0
120200,42.2677,-5.3301,830,0,0,0
120300,42.2677,-5.3301,830,0,0,0
120400,42.2677,-5.3301,830,0,0,0
120500,42.2677,-5.3301,830,0,0,0
120600,42.2677,-5.3301,830,0,0,0
120700,42.2677,-5.3301,830,0,0,0
120800,42.2677,-5.3301,830,0,0,0
120900,42.2677,-5.3301,830,0,0,0
121000,42.2677,-5.3301,830,0,0,0
121100,42.2677,-5.3301,830,0,0,0
121200,42.2677,-5.3301,830,0,0,0
121300,42.2677,-5.3301,830,0,0,0
121400,42.2677,-5.3301,830,0,0,0
121500,42.2677,-5.3301,830,0,0,0
121600,42.2677,-5.3301,830,0,0,0
121700,42.2677,-5.3301,830,0,0,0
121800,42.2677,-5.3301,830,0,0,0
121900,42.2677,-5.3301,830,0,0,0
122000,42.2677,-5.3301,830,0,0,0
122100,42.2677,-5.3301,830,0,0,0
122200,42.2677,-5.3301,830,0,0,0
122300,42.2677,-5.3301,830,0,0,0
122400,42.2677,-5.3301,830,0,0,0
122500,42.2677,-5.3301,830,0,0,0
122600,42.2677,-5.3301,830,0,0,0
122700,42.2677,-5.3301,830,0,0,0
122800,42.2677,-5.3301,830,0,0,0
122900,42.2677,-5.3301,830,0,0,0
123000,42.2677,-5.3301,830,0,0,0
123100,42.2677,-5.3301,830,0,0,0
123200,42.2677,-5.3301,830,0,0,0
123300,42.2677,-5.3301,830,0,0,0
123400,42.2677,-5.3301,830,0,0,0
123500,42.2677,-5.3301,830,0,0,0
123600,42.2677,-5.3301,830,0,0,0
123700,42.2677,-5.3301,830,0,0,0
123800,42.2677,-5.3301,830,0,0,0
123900,42.2677,-5.3301,830,0,0,0
124000,42.2677,-5.3301,830,0,0,0
124100,42.2677,-5.3301,830,0,0,0
124200,42.2677,-5.3301,830,0,0,0
124300,42.2677,-5.3301,830,0,0,0
124400,42.2677,-5.3301,830,0,0,0
124500,42.2677,-5.3301,830,0,0,0
124600,42.2677,-5.3301,830,0,0,0
124700,42.2677,-5.3301,830,0,0,0
124800,42.2677,-5.3301,830,0,0,0
124900,42.2677,-5.3301,830,0,0,0
125000,42.2677,-5.3301,830,0,0,0
125100,42.2677,-5.3301,830,0,0,0
125200,42.2677,-5.3301,830,0,0,0
125300,42.2677,-5.3301,830,0,0,0
125400,42.2677,-5.3301,830,0,0,0
125500,42.2677,-5.3301,830,0,0,0
125600,42.2677,-5.3301,830,0,0,0
125700,42.2677,-5.3301,830,0,0,0
125800,42.2677,-5.3301,830,0,0,0
125900,42.2677,-5.3301,830,0,0,0
126000,42.2677,-5.3301,830,0,0,0
126100,42.2677,-5.3301,830,0,0,0
126200,42.2677,-5.3301,830,0,0,0
126300,42.2677,-5.3301,830,0,0,0
